record_id,status,published_at,sequence,title,original_url,tags,source_dir,tex_files,pdf_files,bib_files,bst_files,local_assets,article_pdf,duplicate_status,duplicate_group,canonical_record_id,duplicate_basis,metadata_match,metadata_score,metadata_candidate_count,metadata_title,metadata_published_at,metadata_sequence,metadata_original_url,metadata_tags,metadata_pdf_files,metadata_evidence,target_slug,math_section,build_engine,author_review,notes
article:88d6863eb119fd87,published,2026-03-23T11:04:16+09:00,1,クレイン・ミルマンの定理：関数解析その0,https://concious4410.hatenablog.com/entry/2026/03/23/110416,コンパクトネス|位相空間|測度論|線形空間|関数解析|数学,MyBlog/2026/kreinmilman,kreinmilman.tex,kreinmilman.pdf,,,tex_pdf,linked,unique,,,,exact,100.0,1,クレイン・ミルマンの定理：関数解析その0,2026-03-23T11:04:16+09:00,1,https://concious4410.hatenablog.com/entry/2026/03/23/110416,コンパクトネス|位相空間|測度論|線形空間|関数解析|数学,kreinmilman.pdf,MT export article inventory; no linked local source,2026-03-23-01,解析・測度・確率,,approved,2026年フォルダのTeX・PDFを候補登録。TeX内の題名表記はクラインミルマン。 TeX全文またはPDF原稿、PDFメタデータ、全ページ画像を確認済み。公開可能名義のみ。
article:f65b8751fc4c4c4f,published,2026-03-26T15:47:13+09:00,1,Goursat's lemma,https://concious4410.hatenablog.com/entry/2026/03/26/154713,代数|数学,MyBlog/2026/Grousat-lemma,Grousat.tex,Grousat.pdf,,,tex_pdf,linked,unique,,,,exact,100.0,1,Goursat's lemma,2026-03-26T15:47:13+09:00,1,https://concious4410.hatenablog.com/entry/2026/03/26/154713,代数|数学,Grousat.pdf,MT export article inventory; no linked local source,2026-03-26-01,代数・組合せ,,approved,Grousat.texと生成PDFのみを候補登録。同フォルダの第三者参考PDFはすべて移行対象外。 TeX全文またはPDF原稿、PDFメタデータ、全ページ画像を確認済み。公開可能名義のみ。
article:72281b5f8971b4ca,published,2026-04-05T18:14:41+09:00,1,不動点定理と同値な命題,https://concious4410.hatenablog.com/entry/2026/04/05/181441,不動点定理|代数的トポロジー|位相空間|数学|次元論,MyBlog/2026/fixedpoint,fixedpp.tex,fixedpp.pdf,,,tex_pdf,linked,unique,,,,exact,100.0,1,不動点定理と同値な命題,2026-04-05T18:14:41+09:00,1,https://concious4410.hatenablog.com/entry/2026/04/05/181441,不動点定理|代数的トポロジー|位相空間|数学|次元論,fixedpp.pdf,MT export article inventory; no linked local source,2026-04-05-01,位相・距離・幾何,,approved,2026年フォルダのTeX・PDFを候補登録。 TeX全文またはPDF原稿、PDFメタデータ、全ページ画像を確認済み。公開可能名義のみ。
article:9b00f9052d67370c,published,2026-04-15T22:05:50+09:00,1,次元論からの領域不変性定理の証明,https://concious4410.hatenablog.com/entry/2026/04/15/220550,不動点定理|代数的トポロジー|位相空間|多様体論|実数に関連する集合論や位相|数学|次元論|距離空間,MyBlog/2026/jigenn/body2,jigenndayo1.tex,jigenndayo1.pdf,,,tex_pdf,linked,unique,,,,exact,100.0,1,次元論からの領域不変性定理の証明,2026-04-15T22:05:50+09:00,1,https://concious4410.hatenablog.com/entry/2026/04/15/220550,不動点定理|代数的トポロジー|位相空間|多様体論|実数に関連する集合論や位相|数学|次元論|距離空間,jigenndayo1.pdf,MT export article inventory; no linked local source,2026-04-15-01,位相・距離・幾何,,approved,旧版とdimensiontheory内の複製を除外して更新日時が新しいjigenn/body2を候補登録。 TeX全文またはPDF原稿、PDFメタデータ、全ページ画像を確認済み。公開可能名義のみ。
article:f65879b6cd10affc,published,2026-04-17T17:29:19+09:00,1,善良超フィルターの存在証明,https://concious4410.hatenablog.com/entry/2026/04/17/172919,数学|順序数,MyBlog/2026/ultrafilter,ultrafiltergood.tex,ultrafiltergood.pdf,,,tex_pdf,linked,unique,,,,exact,100.0,1,善良超フィルターの存在証明,2026-04-17T17:29:19+09:00,1,https://concious4410.hatenablog.com/entry/2026/04/17/172919,数学|順序数,ultrafiltergood.pdf,MT export article inventory; no linked local source,2026-04-17-01,その他,,approved,2026年フォルダのTeX・PDFを候補登録。 TeX全文またはPDF原稿、PDFメタデータ、全ページ画像を確認済み。公開可能名義のみ。
published:2026-04-21-01,published,2026-04-21T16:37:19+09:00,1,廉価版領域不変性定理の証明,https://concious4410.hatenablog.com/entry/2026/04/21/163719,不動点定理|位相空間|数学|次元論|実数に関連する集合論や位相,,,,,,none,linked,unique,,,,exact,100.0,1,廉価版領域不変性定理の証明,2026-04-21T16:37:19+09:00,1,https://concious4410.hatenablog.com/entry/2026/04/21/163719,不動点定理|位相空間|数学|次元論|実数に関連する集合論や位相,quickproofinvariance.pdf,confirmed original_url,2026-04-21-01,位相・距離・幾何,platex,legacy_unrecorded,Myblogstr内の原稿候補とはSHA-256で自動対応できませんでした。
article:78738583688a43f7,published,2026-06-09T18:06:58+09:00,1,Limitation topologyとBing's shrinking criterion,https://concious4410.hatenablog.com/entry/2026/06/09/180658,パラコンパクトネス|位相空間|固有写像|数学|未完成シリーズ|距離化可能定理|商空間,MyBlog/2026/baire222/presentbody5,funcspbairefine111.tex,funcspbairefine111.pdf,bibtexmet/bibmet.bib,myplaindoidoi.bst,tex_pdf,linked,unique,,,,exact,100.0,1,Limitation topologyとBing's shrinking criterion,2026-06-09T18:06:58+09:00,1,https://concious4410.hatenablog.com/entry/2026/06/09/180658,パラコンパクトネス|位相空間|固有写像|数学|未完成シリーズ|距離化可能定理|商空間,funcspbairefine111.pdf,MT export article inventory; no linked local source,2026-06-09-01,位相・距離・幾何,,approved,旧版を除外して現行presentbody5と使用中のBibTeX・BSTを候補登録。公開予定文献情報と別名義との結び付きは公開前に確認する。 公開予定BibTeXに別名義の文献情報が多数含まれるため本人判断待ち。 公開用BibTeXは本文で引用されている1項目を残し、未引用の指定名義項目17件を削除済み。全引用キーが解決することを確認済み。
article:84c667443328cacd,published,2026-06-27T19:39:49+09:00,1,正規空間の被覆次元,https://concious4410.hatenablog.com/entry/2026/06/27/193949,ウリゾーン|代数的トポロジー|位相空間|数学|次元論|正規空間,MyBlog/2026/covdim/body1,covdimdayon.tex,covdimdayon.pdf,,,tex_pdf,linked,unique,,,,exact,100.0,1,正規空間の被覆次元,2026-06-27T19:39:49+09:00,1,https://concious4410.hatenablog.com/entry/2026/06/27/193949,ウリゾーン|代数的トポロジー|位相空間|数学|次元論|正規空間,covdimdayon.pdf,MT export article inventory; no linked local source,2026-06-27-01,位相・距離・幾何,,approved,dimensiontheory内の複製とSHA-256が一致。独立したcovdim/body1を候補登録。 TeX全文またはPDF原稿、PDFメタデータ、全ページ画像を確認済み。公開可能名義のみ。
article:4fc15a0ca7334c6f,published,2026-06-28T19:10:17+09:00,1,被覆次元と埋め込み,https://concious4410.hatenablog.com/entry/2026/06/28/191017,ベール空間|位相空間|数学|次元論|可算性,MyBlog/2026/dimembed/body1,dimembeddayo.tex,dimembeddayo.pdf,,,tex_pdf,linked,unique,,,,exact,100.0,1,被覆次元と埋め込み,2026-06-28T19:10:17+09:00,1,https://concious4410.hatenablog.com/entry/2026/06/28/191017,ベール空間|位相空間|数学|次元論|可算性,dimembeddayo.pdf,MT export article inventory; no linked local source,2026-06-28-01,位相・距離・幾何,,approved,dimensiontheory内のTeX複製を除外して更新日時が新しいdimembed/body1のPDFを候補登録。 TeX全文またはPDF原稿、PDFメタデータ、全ページ画像を確認済み。公開可能名義のみ。
article:b73ddf3392d4d59c,published,2026-07-02T16:14:09+09:00,1,可分距離化可能空間における次元論,https://concious4410.hatenablog.com/entry/2026/07/02/161409,ウリゾーン|コンパクトネス|パラコンパクトネス|不動点定理|代数的トポロジー|位相空間|僕のお気に入り|多様体論|局所コンパクト|数学|次元論|正規空間|断片ではないもの,MyBlog/2026/dimensiontheory/dimensionblog2,dimtheoryblog.tex,dimtheoryblog.pdf,bibtexmet/bibmet.bib,myplaindoidoi.bst,tex_pdf,linked,unique,,,,exact,100.0,1,可分距離化可能空間における次元論,2026-07-02T16:14:09+09:00,1,https://concious4410.hatenablog.com/entry/2026/07/02/161409,ウリゾーン|コンパクトネス|パラコンパクトネス|不動点定理|代数的トポロジー|位相空間|僕のお気に入り|多様体論|局所コンパクト|数学|次元論|正規空間|断片ではないもの,dimtheoryblog.pdf,MT export article inventory; local TeX/PDF/BibTeX/BST candidate registered,2026-07-02-01,位相・距離・幾何,,approved,現行dimensionblog2のTeX・PDF・BibTeX・BSTを候補登録。公開用コピーでは個人名義を含むコメント2行を削除する。 公開用TeXから個人名義を含むコメント2行を削除し、PDF全58ページとメタデータを確認済み。
